name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
PfGA01_080036900,-239.136379951706,-233.04510018047347,-246.65295052242615,-227.9376337959696,-274.5346055184459,-265.7290194332869,-228.63201505366249,-257.93844031448685,-249.73192678997324,-233.96666956154434,-241.5137510853965,-260.9234734515951,-233.83150659130297,-234.88004999915037,-246.08670723291686,-250.33965189664784,-262.04038249398843,-265.417859182561,-227.13647433734673,-241.92538325783843,-243.17051712579936,-233.04510018047347,-231.51018229878912,-226.09276001311744,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347,-233.04510018047347
PfGA01_070015800,-232.39057559099894,-228.8307983031878,-231.9612346443001,-232.59331479398733,-255.8252110746972,-249.59227430133782,-225.3079318574615,-250.78148225964486,-238.05963107246492,-227.9169532726057,-229.09349765781343,-262.85360067000005,-240.0564758847062,-247.68473329492127,-228.7112495269085,-240.45117259980265,-252.28595121528957,-263.99114310649736,-227.36279569745565,-230.90870117677918,-248.34246956508437,-228.8307983031878,-219.1542270328274,-217.8247406391261,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878,-228.8307983031878
PfGA01_010020300,-243.96132741291052,-243.17214847664684,-245.88307709972315,-247.04184848836775,-274.8501280880423,-258.9767801454945,-243.29461222225885,-274.9028553445726,-249.0336121502059,-249.49277787467187,-238.82833180808282,-273.66651508383563,-263.0101295221479,-269.3390788012404,-240.830741981125,-276.9118716958045,-269.0370621811332,-294.1406434338968,-252.51148664229223,-236.03818198622304,-262.9738697687589,-243.17214847664684,-227.59022706433683,-231.2423317794279,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684,-243.17214847664684
PfGA01_000007100,-253.66093984424586,-268.46811808759867,-261.096973631016,-293.3196253230849,-296.2048138932326,-269.6310464351483,-262.3063751390162,-264.92874215684526,-273.6244379755496,-291.5626269030412,-267.43684614855556,-270.05602314452995,-269.1433160598492,-306.6124600328427,-261.60861606727036,-314.003695790828,-280.1538130388016,-321.25341667891763,-290.2887868275671,-254.99546094253927,-305.84110521967347,-268.46811808759867,-286.0308074079977,-286.4159789473247,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867,-268.46811808759867
PfGA01_120044900,-231.9414404292701,-217.31382395930143,-235.50863788436774,-250.86924710311862,-267.74313992608097,-256.03056187739014,-233.56820319741206,-258.59695784238096,-244.24576950647975,-226.01036550699732,-229.3613675018441,-233.407345791281,-235.67547006312685,-246.40097651614374,-237.25371513795355,-216.23387761340385,-218.34528811134084,-196.7028237832468,-236.12814320320263,-238.4827494991177,-261.90684674599146,-217.31382395930143,-228.87843242429872,-229.4055632439156,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143,-217.31382395930143
PfGA01_100045400,-270.57838705974154,-279.45936758681677,-285.6606602897367,-310.74513933321754,-320.159899542984,-279.370528278744,-283.3174183820471,-292.358966226053,-284.78492091878627,-297.2279670655495,-290.53868366241056,-285.1561002521571,-284.02936382458955,-319.5074702724454,-285.91838019800093,-326.0185868085583,-301.4591321355894,-332.1377876704836,-291.8715194122992,-282.396410722751,-319.73771066468737,-279.45936758681677,-296.2589713361573,-297.82047218910236,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677,-279.45936758681677
PfGA01_140005500,-252.24022658608757,-263.7848584966355,-235.7184125334771,-285.65437885342016,-288.6912659898635,-278.0032013916559,-266.30486418861204,-280.5540628660353,-266.8299264146822,-285.0379310681785,-252.9437015348478,-279.7532506687807,-263.6364490390075,-301.077030448175,-258.63926106733584,-299.2880608915132,-287.94615362610483,-321.8526506439944,-288.05828651849976,-251.2586579050324,-303.02753556243624,-263.7848584966355,-275.8365181991705,-280.31004179213824,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355,-263.7848584966355
PfGA01_110054200,-248.94762708777407,-251.22008484397188,-243.6674360392835,-274.1801256010773,-262.61682269171297,-256.2776293949901,-245.51382974512904,-262.6803375135959,-239.29315450136463,-265.5997702191611,-253.46869372813785,-268.5317471251174,-258.6204015567273,-289.04204271955206,-252.25591229447178,-289.6698154591754,-264.13515226397874,-293.88170384421,-271.01277000644893,-243.4478673002143,-276.88439240836254,-251.22008484397188,-261.88347634831655,-253.1112246264964,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188,-251.22008484397188
PfGA01_120024100,-247.52417950816223,-255.34716794275585,-243.0790845126902,-274.69699151772045,-266.1479515683789,-254.90998158317618,-247.70258769187816,-266.57155124524417,-256.1894311443393,-270.63216780465774,-244.39950881338052,-274.919901379324,-264.76789467589344,-294.58456126506377,-251.4365399667481,-293.3849278283939,-277.73428342615125,-304.76772126775825,-273.9769260334732,-230.3164224814041,-290.0279677734264,-255.34716794275585,-264.34171631800064,-259.96496737820166,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585,-255.34716794275585
PfGA01_120060800,-244.8415699876163,-243.31684562363162,-236.65253159639354,-243.6553313052861,-262.364513221186,-243.8621749951969,-233.5499494369495,-265.0944057390757,-244.757942296971,-246.5096268876195,-241.95410105338016,-273.19357527386,-254.8023107402588,-269.5229805448472,-241.98790851904,-263.95588096195934,-269.04552146915324,-281.18573880641156,-258.47441937623375,-234.25972562856228,-258.5950326421418,-243.31684562363162,-233.07146990712735,-235.85286155623194,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162,-243.31684562363162
PfGA01_040030900,-243.9678705680956,-247.25204913104648,-243.3914400338587,-244.06760695881152,-276.0244893485627,-260.12295129301793,-240.13264345265767,-269.37733758576877,-259.9881301722807,-256.9981665363306,-239.16852319202272,-273.70094947645754,-255.64399359206956,-267.377999141844,-242.70437247876052,-256.93559843669004,-278.13839833980325,-299.4459077793955,-250.49550515402996,-238.41440537363587,-271.3709943373791,-247.25204913104648,-236.14681335920565,-246.49697848891884,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648,-247.25204913104648
PfGA01_000006700,-262.3303346402308,-274.2285117438786,-257.99846752466664,-301.88215423657823,-289.54296475009374,-270.890767157626,-267.86677010796365,-272.4249055738104,-278.6247854390452,-304.6498919795411,-261.9797151839161,-275.111459515823,-282.29705641702805,-315.2832582358768,-266.8132983665753,-326.7191381028831,-289.23619391766596,-327.08374509265667,-301.386516922349,-253.44241505865395,-315.36534361785266,-274.2285117438786,-293.80612302467887,-285.8246844334005,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786,-274.2285117438786
PfGA01_110005400,-270.51576503336463,-278.28745087899375,-275.39905534430034,-304.8135671403212,-286.99767016740554,-291.5181717841127,-281.9158731334181,-290.4091774982037,-265.64308150633667,-303.7084778749103,-288.95951100107396,-298.1634384445459,-289.52975135372066,-320.6533721205134,-283.12391421067963,-322.38670591960727,-283.73961938112893,-331.6085293071941,-299.7362115826734,-270.6330957578526,-316.43743646058954,-278.28745087899375,-285.12852565843616,-280.02077730166286,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375,-278.28745087899375
PfGA01_000009400,-260.0888216362278,-275.1237507979316,-262.6959845440995,-297.8188703315274,-291.9253884644391,-275.5118682557062,-267.800606706868,-292.58787502592105,-275.3008923120859,-300.6570479221145,-263.4392693282545,-292.2652271741086,-284.6759118726333,-315.92716389808794,-273.1360956450126,-320.3806211484059,-281.14378100343055,-328.89212973171135,-301.33248250519097,-252.342859981052,-315.7589739328896,-275.1237507979316,-293.1847160055959,-292.68816672213785,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316,-275.1237507979316
PfGA01_060005100,-239.12640787355565,-248.90468654418206,-248.97394674464883,-247.82156412177815,-285.38199829918415,-261.900537060915,-234.1852132370131,-273.21361857675424,-251.71520011638225,-266.5393915570876,-243.44723380593624,-271.3635179654328,-245.31185483838425,-270.03779694466016,-259.672082238174,-286.55503862559584,-265.56501508075894,-309.87097513111814,-266.5451180307822,-246.45496725643508,-283.61628699885455,-248.90468654418206,-260.3134851622601,-267.05316886310743,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206,-248.90468654418206
PfGA01_060005600,-228.04982060123837,-216.10146576067407,-240.0499086344019,-235.24607265343644,-263.8775772135507,-251.82092902583858,-234.62336701778523,-249.46708878021653,-232.83424146458088,-221.8521756074257,-239.55266734922947,-222.43261986401615,-230.2329002438414,-246.93169951145595,-237.334170671614,-194.59797815058573,-220.01076233352336,-222.77525853591098,-230.18863520906893,-233.19236194197777,-242.0592217817171,-216.10146576067407,-215.49175712925222,-226.80012799418557,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407,-216.10146576067407
PfGA01_120005500,-236.40285780787855,-231.4198785864062,-241.4800579042446,-241.1162936877116,-261.9378658245414,-253.84751438988735,-237.00243155634448,-254.09329149919964,-239.75938289932344,-228.67045827345888,-245.10152188128825,-261.01787996885656,-245.85350368105904,-251.09381275822912,-241.59990926911266,-257.5483163197984,-260.2666117972895,-269.2930426640949,-233.8026744669338,-235.21525541242383,-262.9330435988335,-231.4198785864062,-229.91911966174297,-219.74524844595527,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062,-231.4198785864062
PfGA01_030032200,-245.5355671440228,-245.22309728474767,-248.65796288802977,-258.0041107305997,-265.3891020851217,-268.0731018108986,-252.37057210145673,-258.3389120928948,-256.4653162612816,-251.95084435252966,-249.02944748817416,-271.4796845171162,-258.7446652004172,-269.5558041926079,-241.5317259402742,-277.0641186965953,-275.46832060125536,-287.5583988703204,-248.01713350358187,-235.69391396158346,-273.1219083492014,-245.22309728474767,-243.0526427026254,-242.86925131220687,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767,-245.22309728474767
PfGA01_000007400,-234.76659958323907,-239.13628356782073,-233.5822967110557,-251.7600300435247,-270.08892325714726,-249.71830236247715,-236.86485271422794,-252.78117138839647,-254.3861513574834,-246.26294989068697,-232.47171743249083,-260.3072998202639,-243.8017142143529,-259.3843935582093,-234.79351113900287,-267.7762618179606,-270.85705830955396,-282.0073833292969,-249.54617768167125,-237.41624705988178,-270.8291966181498,-239.13628356782073,-241.32844719371425,-243.5679531986907,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073,-239.13628356782073
PfGB4_070017700,-227.90475363503646,-222.60905846942887,-241.10101671098553,-238.58646490971302,-263.3870154566972,-252.39703326817127,-230.65300663676794,-256.25336786296685,-248.4561445933314,-219.6822772169541,-240.8229705368661,-229.66799769332442,-225.73444118544143,-233.42285639724074,-234.09539722279808,-189.16684367043484,-228.45338479413184,-224.47694400790854,-221.28092545969008,-243.03728734475865,-234.21012247882956,-222.60905846942887,-229.658647266737,-228.0546757676583,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887,-222.60905846942887
PfGB4_040018400,-225.5270914463608,-215.9641324746607,-233.0914687819685,-229.75022230716837,-255.61120410722836,-244.08890973109007,-226.944088556479,-246.11358048910634,-227.82647907233195,-223.8188224747537,-232.08934424668558,-219.71567154440646,-225.65750071720802,-251.47403242835207,-231.20689483618781,-207.0554080423343,-214.29271766437566,-230.91584006070622,-232.15540158377343,-229.91814493030063,-247.22000739772542,-215.9641324746607,-215.85799386607465,-226.14939680921603,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607,-215.9641324746607
PfGB4_070017200,-272.08186792956417,-294.0421864374186,-286.1855664411636,-320.7151675152918,-318.1661859088882,-266.47119636462855,-289.3438016161327,-303.88816963763657,-293.9629043594244,-320.36411470866256,-288.3151345488335,-308.2232151446782,-300.83831084351147,-338.9544779323886,-289.2150214497132,-336.12144768277756,-313.9295113262908,-350.3806926032353,-318.51572810651516,-284.853580611503,-346.4069116691587,-294.0421864374186,-307.05197155753194,-310.61232128157735,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186,-294.0421864374186
PfGB4_080013600,-239.85660110514877,-228.9824668990267,-240.18210487512815,-237.661007200301,-262.42313053990665,-261.71510897309946,-238.43149813400237,-259.0287828533123,-239.95236038779774,-226.65920157764313,-237.99766517940682,-265.55236471941754,-248.66398764616042,-247.64838625897696,-235.59489305682663,-252.34553101726794,-262.9223462352511,-266.20292074921133,-232.6931144059038,-233.7998868304572,-239.2717019255428,-228.9824668990267,-214.2795918967672,-224.39031648347122,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267,-228.9824668990267
PfGB4_120045400,-243.92175924356965,-250.78399596753906,-237.77553307029433,-284.04462106787975,-280.51283390491886,-263.63034220743776,-254.0910892985414,-275.7112101693745,-242.1031751877856,-269.3283312033638,-263.37903029097316,-273.0782841876258,-242.63526983516883,-283.20353276357787,-255.8743342767479,-292.893940604591,-266.4638653723946,-296.9708436981198,-274.0820490152137,-255.8720292703663,-282.554361923854,-250.78399596753906,-266.4973723294365,-265.8541397749233,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906,-250.78399596753906
